"year","sex","age","comp_use","employment","employment_type","hours_worked","employees_workplace","importance_comp","complexity_comp","experience","sector","skill_change","ethnicity","region","hourly_pay","weight","employees_comp","pid","highest_qualification","cognitive_PCA","interactive_PCA","physical_PCA"
2017,2,34,NA,1,1,40,4,1,4,2,1,1,2,4,21.6346168518066,0.586323440074921,1,2765,4,0.700946535693283,0.638348095033492,0
1997,1,31,NA,1,1,38,5,1,3,13,2,3,1,2,6.22469615936279,0.525514543056488,NA,2766,2,0.815742851146307,0.713894618827556,0.674413929679583
2012,1,36,1,1,1,45,5,1,4,13,1,1,3,7,NA,0.787735283374786,1,2766,4,0.787705658468723,0.958103348320747,0.462296138554279
1997,1,50,NA,1,1,40,5,1,3,34,2,3,1,2,8.17307662963867,1.63851189613342,NA,2767,1,0.647220523681029,0.656325802823349,0.173639062986918
2012,2,35,2,1,1,38,2,2,7,10,1,1,4,7,6.07287454605103,1.23174273967743,6,2767,NA,0.80518009787527,0.849556418977957,0.8032710562108
2017,1,26,NA,1,1,50,2,1,4,2,1,1,1,7,20.7852191925049,2.84676504135132,1,2768,2,0.633163780336191,0.378608632026703,0.106542112421599
2012,2,58,2,1,2,27,2,3,1,28,2,3,3,7,9.5,1.52827334403992,2,2768,1,0.543010748526889,0.645257211705325,0.401933787737244
1997,2,41,NA,1,1,37,2,2,2,10,1,1,1,2,5.19750499725342,0.945487260818481,NA,2768,1,0.591485652651521,0.343504173305442,0.348066212262755
2012,1,40,1,1,1,46,NA,1,2,16,2,1,3,10,NA,0.132449001073837,1,2769,2,0.919787988017381,0.842643772802288,0.523089880802282
2017,1,25,NA,1,1,40,3,1,2,2,1,1,1,7,13.4615383148193,0.831211924552917,1,2769,1,0.803600784733535,0.844750884903553,0
2012,1,30,1,1,1,35,3,1,3,11,1,1,1,3,11.2174205780029,0.797331988811493,1,2770,1,0.757320396092148,0.770146002741005,0
2017,2,25,NA,1,2,25,3,1,4,3,1,1,1,10,22.6838455200195,0.533224105834961,1,2770,1,0.780948118317765,0.833299680322093,0
2017,1,30,NA,1,1,40,5,3,2,14,1,3,4,6,17.3076915740967,0.677025556564331,1,2771,2,0.732619820505103,0.776853981525299,1
2012,2,24,1,1,1,35,3,1,3,1,2,NA,1,4,12.9120874404907,1.58037805557251,1,2772,1,0.80529302504405,0.821054444826192,0.445954077096535
1997,2,46,NA,1,1,37,3,4,1,20,2,1,1,2,6.23700618743896,0.508022964000702,NA,2773,1,0.785818398001365,0.670234078598183,0.272315014109618
2012,2,50,1,1,1,37,2,2,2,30,2,3,1,11,17.7697505950928,0.560467958450317,1,2773,2,0.841390077818592,0.9110658015641,0.379631993223882
2017,2,52,NA,1,1,33,3,5,NA,15,1,1,2,6,8.44999980926514,0.511330664157867,1,2773,1,0.50721551699973,0.716783004780105,0.75
2012,2,52,1,1,1,40,2,1,2,36,1,1,1,8,16.3461532592773,1.51159560680389,1,2775,1,0.873923133947221,0.927940935091105,0.416726115809658
2017,2,54,NA,1,1,37,5,1,2,36,2,1,1,7,NA,0.475745558738708,3,2775,1,0.86578497930039,0.812481359572645,0.606542112421599
2012,2,48,1,1,1,30,2,4,1,16,1,2,1,8,6.15000009536743,0.547441184520721,1,2776,1,0.404095199891705,0.647335292458516,0.568659903546903
2017,2,55,NA,1,2,24,1,1,2,20,1,1,2,7,20.0320510864258,1.72122430801392,1,2776,4,0.814849796330503,0.773749390593293,0.316322083872654
2012,1,37,1,1,1,35,5,1,3,15,2,1,3,2,17.5824184417725,1.77380383014679,4,2777,4,0.699469023947475,0.691732455279782,0.0532710562107996
2017,1,40,NA,1,1,40,4,5,NA,15,1,1,2,7,14.4341793060303,1.36796319484711,4,2777,1,0.49339990300914,0.245110078405274,0.725360385812388
2012,2,21,1,1,2,27,3,2,1,2,1,NA,1,7,7.01999998092651,1.60602903366089,1,2778,1,0.180186342146484,0.48114374515323,0.295570022744621
2017,1,59,NA,1,1,-3,4,4,1,39,1,1,1,9,10.8000001907349,0.625022530555725,2,2778,1,0.348170797995533,0.509736756482887,0.576360937013082
2017,2,47,NA,1,1,40,3,1,3,21,2,1,4,3,7.50577402114868,1.00156950950623,1,2779,2,0.826250258852013,0.873556956400543,0.871156093065038
2017,2,28,NA,1,2,16,4,1,2,12,1,1,1,2,8.0831413269043,1.43854832649231,2,2780,1,0.94068332806679,0.571255582713731,0.5532710562108
2017,1,30,NA,1,1,46,3,5,NA,14,1,1,1,2,7.82608699798584,1.35405111312866,5,2781,1,0.788340459361503,0.558646412594438,1
2012,1,43,1,1,1,40,5,1,2,25,1,1,1,6,NA,1.41747915744781,1,2782,2,0.810526348382407,0.82993433030976,0.356542112421599
2017,1,31,NA,1,1,50,3,1,3,6,2,1,3,7,NA,0.627787292003632,1,2782,4,0.877395205954521,0.88068588979996,0.265388847336103
2012,1,48,1,1,1,37,3,4,1,32,2,3,1,8,11.0083160400391,0.716559231281281,5,2783,1,0.578969399126906,0.661197706486466,0.735386019356561
2017,2,35,NA,1,1,40,4,2,2,13,2,3,1,8,16.8269233703613,1.17264688014984,1,2783,2,0.656086155806652,0.853360560026072,0.658071868221839
2012,1,52,1,1,1,42,3,1,1,36,1,1,1,8,11.4468860626221,0.703180968761444,1,2784,1,0.606164949918638,0.664869942612215,0.863455059598859
2017,2,33,NA,1,1,38,4,1,2,14,1,3,1,7,12.3987855911255,1.02718496322632,2,2784,4,0.840075317097555,0.852827288191957,0.863455059598859
2017,2,20,NA,1,1,40,2,4,1,2,1,1,1,10,5.77367210388184,0.601781487464905,5,2785,1,0.465116920277568,0.638118834661207,0.726731771768742
2017,1,29,NA,1,1,36,4,1,1,9,1,3,1,11,10.1495723724365,0.876484930515289,1,2786,1,0.621439630779776,0.790341490252147,0.310184003388059
1997,2,21,NA,1,1,37,5,1,2,4,1,NA,1,2,4.76999998092651,1.54332613945007,NA,2786,1,0.685310417654892,0.472021854037648,0.340365178796576
2017,2,51,NA,1,1,36,3,1,2,23,2,2,1,11,18.1623916625977,0.573741436004639,1,2787,4,0.676366380530259,0.415537822253493,0.25
2012,2,45,1,1,1,45,4,1,2,24,1,1,4,8,17.0940170288086,0.534949958324432,4,2788,1,0.714422077274314,0.931462426962781,0.560972089676979
2017,1,46,NA,1,1,40,4,1,3,17,2,3,1,11,16.8269233703613,1.47644221782684,1,2788,4,1,0.966783004780105,0.726135252505053
2012,1,26,1,1,1,36,2,1,1,10,1,1,1,7,10.4166669845581,3.67460179328918,1,2789,1,0.721609285608745,0.944282796783995,0.409634821203424
1997,2,33,NA,1,2,25,4,4,1,17,1,1,1,2,3.96000003814697,0.976432859897614,NA,2789,1,0.646612725047604,0.813451946668842,0.430565229760432
2012,2,33,1,1,1,50,4,2,2,10,2,1,1,7,16.8461532592773,1.35516130924225,1,2790,4,0.731629538800049,0.86434402810707,0.135770073708476
2012,1,51,2,1,1,36,5,3,1,29,NA,3,2,7,8.01282119750977,1.21717119216919,1,2791,2,0.539366538687164,0.340425084217674,0.70364189096646
2012,2,38,2,1,1,40,4,5,NA,17,1,3,1,10,8.39000034332275,0.103470280766487,4,2793,1,0.372556420898421,0.311745206732603,0.621944179353957
2017,2,37,NA,1,1,37,3,1,4,5,3,1,1,11,22.9937629699707,0.586323440074921,1,2793,4,0.861702935267245,0.723248069069057,0.0678850368542381
2017,1,28,NA,1,1,46,3,1,3,7,1,1,1,11,17.9765892028809,2.49363589286804,1,2794,4,0.823002244829237,0.773602700014673,0.332499017497677
2012,2,40,1,1,1,37,4,1,3,22,1,3,1,2,20,0.541467070579529,1,2795,1,0.499609920253185,0.406325802823349,0.219997172020458
2017,1,49,NA,1,1,37,2,1,2,32,1,2,1,2,8.31600856781006,0.681868314743042,1,2796,2,0.614063030705424,0.762258066639024,0.568659903546903
1997,2,56,NA,1,1,40,3,1,1,30,1,1,1,2,5,1.54332613945007,NA,2797,1,0.666438528579737,0.704487289767344,0.619593140083453
2017,1,49,NA,1,1,40,4,2,2,31,1,1,1,1,16.8269233703613,1.29329574108124,1,2797,1,0.743552887633233,0.730911097282524,0.544795156051956
2012,2,30,1,1,1,36,2,1,3,9,1,1,1,6,14.6901702880859,0.641532599925995,1,2799,2,0.647085168255426,0.571779410903144,0.106542112421599
2017,1,45,NA,1,1,38,3,1,2,20,2,1,1,4,22.2672061920166,1.65817975997925,1,2799,4,0.824800455386099,0.840902178479443,0
2017,2,42,NA,1,1,37,2,1,2,20,2,1,1,4,10.9147615432739,0.52902227640152,1,2800,1,0.590827214811149,0.695832610980607,0.205204843948044
2017,1,55,NA,1,2,30,3,1,2,35,2,1,1,11,18.5897445678711,0.614315509796143,1,2801,3,0.749870936664826,0.828823221265535,0.3032710562108
1997,2,27,NA,1,2,20,3,4,1,7,1,3,1,2,7,1.02888369560242,NA,2801,1,0.947970920327049,0.867398610097322,0.607316979114264
2012,2,35,1,1,2,30,5,1,3,14,2,1,1,11,10.7299995422363,1.21830093860626,1,2802,1,0.643372598376657,0.442285314817271,0.1967289437892
2017,2,53,NA,1,1,37,4,1,2,30,2,3,1,10,17.671516418457,0.313220471143723,5,2802,4,0.965298044922946,0.840339961180648,0.106542112421599
2017,2,46,NA,1,1,45,4,1,3,28,3,1,1,10,32.9059829711914,0.422727346420288,1,2803,2,0.940870679640149,0.797869001795121,0
1997,1,31,NA,1,1,38,2,1,4,10,1,1,1,2,10.6275300979614,1.45165061950684,NA,2804,4,0.720388913600038,0.779735630357049,0.189815996611941
2017,2,58,NA,1,1,56,4,1,2,24,1,2,1,9,5.15109920501709,0.475745558738708,1,2804,1,0.78527718686249,0.913902885019855,0
2012,2,44,2,1,2,16,2,5,NA,25,1,1,1,11,6.07999992370605,0.612069606781006,6,2804,1,0.717948868555195,0.670695548552953,0.386544940401141
2017,2,45,NA,1,2,25,2,1,2,25,1,3,1,9,8.80000019073486,0.665599942207336,1,2805,1,0.453145653371119,0.440423737851855,0
1997,2,44,NA,1,1,40,4,1,3,20,2,1,1,2,9.61538505554199,0.570440351963043,NA,2805,4,0.939241817019721,0.96731627661422,0.5
2017,2,26,NA,1,1,36,4,3,2,4,2,3,1,10,13.3547010421753,0.483825862407684,5,2806,1,0.579255359291881,0.685841616452814,0.567110170161573
2012,2,46,1,1,1,43,2,1,2,28,2,1,1,10,11.1400003433228,0.191611617803574,1,2807,1,0.872925323072374,0.851056748404432,0.794020289359291
2017,2,52,NA,1,1,50,3,4,1,36,1,3,1,8,5.54272508621216,0.951491117477417,5,2807,1,0.64395021239342,0.66367362464757,0.712905877414223
1997,2,28,NA,1,1,36,5,1,3,7,1,3,1,2,9.61538505554199,1.24151182174683,NA,2810,4,0.808535403508568,0.613633291227871,0
2012,1,54,1,1,1,37,2,1,2,31,2,1,1,3,16.6320171356201,0.733610272407532,1,2812,1,0.700572204255389,0.657388292816125,0
2017,1,23,NA,1,1,37,3,2,4,8,1,3,2,4,NA,1.06572604179382,1,2812,1,0.660352417524156,0.820721402016287,0.5532710562108
2012,2,37,1,1,1,40,3,5,NA,19,1,3,1,2,5.76923084259033,0.471679270267487,1,2813,1,0.480508175504874,0.637017083378288,0.819447989835823
2017,2,44,NA,1,1,30,2,1,2,17,2,3,3,4,7.5,0.665599942207336,1,2813,NA,0.805576246606943,0.807327633352128,0.878069040242297
2017,2,45,NA,1,1,37,3,1,2,23,2,1,1,11,19.2307682037354,1.2078765630722,1,2814,4,0.881061181624391,0.922582541479213,0.386544940401141
1997,2,33,NA,1,2,15.0000009536743,3,1,2,12,1,3,1,2,NA,1.09992563724518,NA,2814,3,0.707832593730509,0.760622220542057,0.416726115809658
2012,2,45,1,1,2,-3,2,2,2,27,1,3,1,10,6.25,0.102831564843655,1,2815,1,0.657421553756086,0.652376701460041,0.871156093065038
2017,2,35,NA,1,1,38,3,1,3,14,2,1,1,3,16.1943321228027,1.02718496322632,1,2815,1,0.754009688833111,0.797110084975952,0.794020289359291
2017,1,49,NA,1,1,45,2,1,3,31,1,1,1,3,NA,1.29329574108124,1,2816,1,0.824337149785666,0.623798962032556,0.182114963145762
1997,2,21,NA,1,1,40,3,1,3,3,NA,NA,4,2,4.32692289352417,1.54332613945007,NA,2818,1,0.529391756605297,0.348445309933732,0.340365178796576
2012,2,52,1,1,1,42,4,1,3,34,1,1,1,6,7.05999994277954,0.509424448013306,1,2818,1,0.636429450564799,0.437676782710663,0.538478728138386
2017,1,49,NA,1,1,40,5,2,2,29,2,1,1,2,18.269229888916,1.29329574108124,1,2818,2,0.654629467556016,0.776853981525299,0
2017,2,26,NA,1,1,40,2,1,2,6,1,3,1,10,10.0961542129517,0.211904659867287,2,2819,4,0.660578857066792,0.941761486627857,0.120368006776118
2012,1,43,2,1,1,65,4,4,7,25,1,1,1,6,9.23787593841553,1.51131439208984,1,2819,1,0.545033506436231,0.468363932993047,0.879631993223882
2012,2,59,1,1,1,60,3,1,3,37,2,1,1,6,11.8589744567871,1.12093591690063,4,2820,2,1,0.917224147867321,0.939815996611941
2017,2,38,NA,1,1,-3,4,2,2,16,3,1,1,8,26.0989017486572,1.02718496322632,2,2820,2,0.695085901059171,0.711816452190971,0
1997,1,43,NA,1,1,52.9999961853027,2,1,2,29,1,2,1,2,5.4426703453064,1.17151856422424,NA,2821,1,0.803214933947507,0.673644079869906,0.453820238395435
2012,2,27,1,1,2,17,4,1,2,4,1,3,1,10,6.51999998092651,0.134911507368088,1,2821,1,0.797652947496641,0.641882418048291,0.492298966533821
1997,1,58,NA,1,1,40,4,2,2,35,1,3,1,2,12.0192308425903,0.715742468833923,NA,2822,4,0.787476827596471,0.398019316182726,0.529406308715852
2017,1,55,NA,1,1,39,4,4,5,39,2,3,2,6,11.5384616851807,1.87506759166718,5,2826,1,0.447253669961604,0.461304546281352,0.393457887578401
2012,2,30,2,1,2,8,3,4,2,11,2,1,1,4,7.53999996185303,0.471679270267487,2,2827,1,0.792689890131729,0.927940935091105,0.863455059598859
2012,1,34,1,1,1,40,3,1,1,4,1,1,3,7,16.8269233703613,2.66070580482483,3,2828,4,0.989563698583584,0.944282796783995,0.796344889437285
2012,2,55,1,1,2,22,2,1,1,16,2,1,1,8,NA,0.995601296424866,1,2829,4,0.526826447487329,0.655128661878769,0.180552010164177
2017,2,32,NA,1,1,30,3,4,2,11,1,NA,1,4,5.12820529937744,0.522544026374817,1,2830,2,0.574738594193834,0.860932636945041,0.862680192906194
1997,1,58,NA,1,1,60.0000038146973,3,3,2,42,1,1,1,2,9.29487133026123,0.819256126880646,NA,2830,3,0.671553742592963,0.788656073501648,0.0678850368542381
2012,2,30,1,1,1,37,NA,2,2,14,2,1,1,5,6.49688148498535,0.471679270267487,1,2831,1,0.787935114583271,0.815987231533006,0.628857126531217
2017,2,20,NA,1,2,20,4,1,2,0,2,1,1,8,7.94999980926514,2.07559871673584,1,2831,1,0.37326074634648,0.429481305643016,0
2017,1,51,NA,1,1,-3,5,1,4,33,1,3,1,8,NA,1.40262007713318,1,2832,1,0.822577731202879,0.927940935091105,0.136544940401141
2017,1,42,NA,1,1,36,2,1,4,22,1,1,1,11,32.0512847900391,1.47644221782684,1,2833,2,0.728183044925145,0.574760545810763,0
2012,2,30,1,1,2,24,2,1,2,11,1,1,1,5,NA,1.28306519985199,1,2834,1,0.42982610271536,0.782544591328057,0.175202015968502
2017,1,39,NA,1,1,40,2,4,3,17,1,1,1,11,8.17307662963867,0.638729155063629,4,2834,3,0.592051897775062,0.607567201049314,0.9467289437892
2012,2,50,1,1,2,19,2,3,2,20,2,1,1,10,19.2307682037354,0.188324317336082,1,2836,4,0.651010831391849,0.87838207817832,0.317885036854238
2017,1,23,NA,1,1,40,4,4,5,5,1,1,1,5,NA,0.879201292991638,5,2836,1,0.572057367446246,0.431210895441776,1
2012,1,47,1,1,1,60,2,1,2,29,1,1,1,10,34.2948722839355,0.235279142856598,1,2837,1,0.773868753998183,0.899864834948604,0.0532710562107996
2017,2,49,NA,1,2,26,3,3,1,30,1,3,1,10,7.39644956588745,0.312107115983963,5,2838,2,0.447018168478394,0.760044383331947,0.333273884190341
2012,1,31,1,1,1,40,4,1,3,12,1,1,1,5,NA,0.886901915073395,1,2839,1,0.926014319941315,0.87577063970762,0.106542112421599
2017,2,51,NA,1,2,18,2,1,2,33,1,3,1,8,NA,0.632319986820221,2,2839,1,0.505571191225065,0.49391872297941,0.068659903546903
2012,2,36,1,1,1,32,3,1,3,18,2,1,1,2,10.114182472229,0.943358540534973,1,2840,2,0.659941121752586,0.701272598125689,0.795570022744621
2017,2,42,NA,1,1,38,5,3,2,15,2,1,1,8,8.60323810577393,0.500784754753113,1,2840,1,0.783633278121348,0.861506944651315,0.674427149275837
2012,1,53,2,1,1,39,2,5,NA,37,3,2,1,2,NA,1.40636193752289,6,2841,1,0.334696947194939,0.245110078405274,0.333273884190341
2017,2,53,NA,1,1,40,5,5,NA,33,1,3,1,8,7.21153879165649,1.05988872051239,1,2841,1,0.714126095936305,0.517747538554244,0.886544940401141
2012,2,30,1,1,2,16,4,3,1,9,1,3,1,6,7.19999980926514,0.688578367233276,1,2843,1,0.295815797364666,0.567748716006647,0.583273884190342
1997,1,43,NA,1,1,45,5,3,1,19,2,3,3,2,24.7863254547119,1.31545495986938,NA,2843,4,0.969071958924876,0.93463255322844,0.537882208874696
2012,2,29,2,1,1,48,5,3,2,6,2,2,1,6,11.5,1.10013699531555,3,2844,2,0.775446564323168,0.663148887594827,0.333273884190341
2017,2,26,NA,1,1,45,4,2,2,2,1,1,4,5,12.8205127716064,1.5526248216629,1,2844,4,0.82585703735103,0.887261963661889,0.0532710562107996
2017,2,33,NA,1,2,20,2,4,5,7,1,2,1,10,6.92840671539307,0.303003966808319,5,2845,4,0.382204917939911,0.506350867165097,0.378843906934962
2012,2,49,1,1,2,22,2,1,3,30,2,1,1,6,14.6853151321411,2.16586828231812,1,2845,1,0.756829246470583,0.820253665515825,0.726135252505053
1997,2,48,NA,1,2,20,3,3,2,27,2,1,1,2,9.61538505554199,1.14088046550751,NA,2845,4,0.96025263493814,0.917757419701435,0.627294173549632
2012,1,50,1,1,1,58,5,1,3,27,1,1,3,7,NA,0.659521579742432,1,2847,4,0.901646168963166,0.872490412732313,0.203655110562714
1997,1,41,NA,1,1,70,2,3,2,24,1,3,1,2,5.09340667724609,1.16776382923126,NA,2847,1,0.958898261090341,1,0.409813168632399
2017,1,36,NA,1,1,40,2,5,NA,18,1,3,1,4,10.5769233703613,0.664032101631165,2,2848,2,0.516116018083286,0.513007625696887,1
1997,1,36,NA,1,1,46,4,4,1,20,1,3,1,2,7.52508354187012,1.22117292881012,NA,2848,3,0.639374977397817,0.480937339862406,0.273268228231258
1997,1,57,NA,1,1,38,2,5,NA,40,1,3,1,2,5.56680154800415,1.37836575508118,NA,2849,2,0.727635183997099,0.710424429452675,0.726910119197718
2012,2,59,1,1,1,37,NA,1,1,40,2,1,1,5,7.49016904830933,0.503865242004395,1,2849,1,0.885512373733098,0.916424195175992,0.726910119197718
2012,2,51,1,1,2,25,5,3,2,25,2,1,1,5,NA,1.01884889602661,5,2850,1,0.973283311042119,0.93463255322844,0.932114963145762
2012,2,40,2,1,1,42,3,3,1,19,2,1,1,5,8.24175834655762,0.838540852069855,4,2851,1,0.519681989669711,0.784622757964643,0.455204843948044
1997,1,55,NA,1,1,42,5,3,2,31,1,1,1,2,10.073260307312,1.63851189613342,NA,2851,NA,0.85369074059631,0.776853981525299,0.726135252505053
1997,2,50,NA,1,1,NA,2,5,NA,31,3,1,1,2,NA,0.620756149291992,NA,2852,2,0.762965373670808,0.756989801341694,0.583273884190342
2012,1,29,1,1,1,35,2,2,3,7,2,1,1,10,19.7802200317383,0.347537159919739,2,2853,4,0.868540930820402,0.84569835479254,0.1967289437892
2012,2,41,1,1,2,20,2,3,2,24,1,3,1,10,9.61538505554199,0.0704400837421417,5,2855,1,0.764839350114942,0.783122428538168,0.0601840033880591
2017,2,49,NA,1,2,30,2,3,5,NA,1,2,1,4,NA,0.500784754753113,6,2855,2,0.594445636357783,0.716085184927424,0.386544940401141
2012,1,47,2,1,1,39,2,5,NA,29,1,1,1,5,7.39645004272461,0.755657196044922,5,2857,1,0.439966583614007,0.223334100969412,0.795570022744621
2017,1,28,NA,1,1,50,4,1,2,5,2,1,1,3,6.92307662963867,1.66242384910583,1,2857,2,0.635172379927566,0.802609000535872,0.135770073708476
2012,2,43,1,1,1,37,4,1,2,22,2,1,1,4,8.31600856781006,0.838540852069855,1,2859,2,0.671280929950447,0.796943806693958,0.719818824591483
1997,1,20,NA,1,1,35,5,2,3,2,1,NA,1,2,5,1.77948200702667,NA,2860,2,0.431937823320397,0.525408920807841,0.281744128390102
2017,2,47,NA,1,2,-3,3,2,1,21,2,1,1,4,9.61538410186768,1.81181490421295,2,2860,4,0.513193205414696,0.743479194847088,0.135770073708476
2017,1,56,NA,1,2,20,5,1,2,39,3,1,1,5,6.73076915740967,0.647774934768677,1,2861,1,0.589213212593079,0.685977133123306,0
2017,2,46,NA,1,2,16,2,2,2,25,2,1,1,5,8.66050815582275,0.500784754753113,1,2862,1,0.671719894267879,0.762348194953587,0.384981987419557
2012,1,26,2,1,1,37,3,5,NA,8,NA,1,1,5,NA,1.7160576581955,4,2863,1,0.461304766253838,0.297536867848545,0.666726115809658
2017,1,50,NA,1,1,35,4,2,1,20,1,1,1,8,NA,0.787635445594788,2,2863,1,0.591160357377159,0.688924403172103,0.25
2012,2,59,1,1,2,21,3,1,3,30,2,3,1,6,7.05000019073486,0.530650436878204,1,2864,1,0.518595942095474,0.696890619867464,0.128069040242297
2017,2,25,NA,1,1,39,4,1,1,2,2,1,1,8,11.2512578964233,0.776312410831451,1,2864,1,0.794794854398308,0.808328641686705,0.5532710562108
2012,1,36,1,1,1,56,1,1,3,13,1,1,1,7,NA,1.67943561077118,1,2866,4,0.915409667759451,0.611424442254797,0
1997,2,52,NA,1,1,44,3,2,3,25,2,1,1,2,9.61538505554199,0.620756149291992,NA,2866,4,0.758206366990655,0.84569835479254,0.862680192906194
2017,1,31,NA,1,1,45,4,1,4,9,1,1,3,7,25.6410255432129,1.43337917327881,1,2866,NA,0.619555108179841,0.768067836104419,0
2017,2,54,NA,1,2,12,2,1,2,38,2,3,1,3,NA,1.89695990085602,1,2867,1,0.668626705626921,0.582627276430256,0.522480141942338
2012,2,28,1,1,1,40,4,3,1,6,2,1,1,7,16.8269233703613,2.37056708335876,1,2868,4,0.757829558658921,0.735707273595621,0.423639062986918
2017,1,55,NA,1,1,40,3,2,1,30,1,3,2,8,8.10000038146973,0.625022530555725,3,2868,1,0.695081507639745,0.650882286174431,0.810184003388059
2012,2,58,1,1,1,36,4,1,3,26,2,3,1,2,14.1533117294312,0.503865242004395,1,2869,1,0.61530544821117,0.770004571929648,0.310958870080724
2017,1,31,NA,1,1,40,5,1,3,10,1,1,3,8,17.7884616851807,1.25557458400726,1,2869,4,0.865387275987948,0.862738036338112,0
2012,2,49,2,1,1,37,3,5,NA,33,2,1,1,10,8.06999969482422,0.140880167484283,5,2870,2,0.699940812696762,0.789981151576535,0.879631993223882
2017,1,39,NA,1,1,65,2,2,2,23,1,1,1,10,11.8343200683594,0.210973367094994,4,2870,1,0.733992438671051,0.746785308358346,0.8032710562108
2012,1,41,2,1,1,45,2,5,NA,25,1,3,1,4,12.5,1.51131439208984,6,2871,1,0.393212007817221,0.362593076022918,0.810972089676979
2012,2,30,1,1,1,40,2,1,3,9,3,1,1,7,6.35103893280029,1.35516130924225,1,2872,2,0.849221091385644,0.66861782020459,0.29635810903354
1997,2,37,NA,1,1,35,2,4,2,10,2,1,1,2,6.59340667724609,0.566707789897919,NA,2872,2,0.750463472948211,0.726494345302148,0.666726115809658
2017,2,54,NA,1,1,30,5,3,1,30,2,1,1,10,10.7775211334229,0.296501755714417,5,2872,2,0.45672721138077,0.680483222840922,0.574797984031498
2017,1,29,NA,1,1,37,3,1,3,8,1,1,1,10,14.0332641601562,0.518041253089905,1,2873,2,0.741076657724586,0.825637475088561,0.281744128390102
2012,2,32,1,1,2,25,4,1,2,16,1,3,1,4,6.86999988555908,1.37715673446655,1,2874,1,0.843404202128647,0.849990204736203,0.819447989835823
2017,2,38,NA,1,2,16,2,5,NA,13,2,3,1,8,8,0.486178517341614,5,2874,1,0.32345253023543,0.477580476673751,0.5
2017,1,36,NA,1,1,38,3,1,2,15,1,2,1,6,8.85627460479736,0.661980509757996,1,2875,3,0.515599131040984,0.647470895012402,0.461521271861614
1997,2,35,NA,1,1,55,4,2,3,19,1,1,1,2,10.4895105361938,1.25900185108185,NA,2875,2,0.681862288088914,0.690126463510824,0.25
2012,1,51,1,1,1,40,3,1,3,30,1,3,1,7,NA,1.30316698551178,1,2876,4,0.826984214797537,0.771805917647265,0.0601840033880591
2017,2,55,NA,1,2,21,3,1,2,32,2,1,1,11,NA,0.573741436004639,1,2876,4,0.98917269200191,0.922582541479213,0.863455059598859
2012,2,45,1,1,1,37,5,1,2,21,2,1,1,2,13.5900001525879,1.20458781719208,2,2877,2,0.844100841671269,0.749302180147319,0.734611152663897
2012,1,23,1,1,1,40,5,1,4,1,1,NA,1,2,7.69230794906616,1.85968422889709,1,2878,2,0.71640967105588,0.587174754309131,0.240736013552237
2012,1,26,1,1,1,36,5,1,3,7,1,2,1,6,8.30000019073486,0.991396307945251,2,2879,NA,0.718233043465381,0.29195192038827,0.886544940401141
1997,1,35,NA,1,1,36,4,1,3,19,1,2,1,2,14.6999998092651,1.22117292881012,NA,2879,2,0.757559871794546,0.675746839487401,0.932114963145762
2017,2,37,NA,1,1,38,4,1,3,14,1,1,1,6,19.7368412017822,0.513592481613159,1,2879,1,0.805752701477281,0.849490883644305,0.735386019356561
2012,2,20,1,1,2,20,3,2,2,2,2,1,1,6,6.5,1.65020549297333,1,2880,1,0.934374089316504,0.878915350012435,0.604979159440015
2017,2,50,NA,1,2,4,2,1,1,15,3,3,1,8,7.5,0.632319986820221,3,2880,NA,0.538204247907875,0.427937319703874,0.659025082343479
2012,1,41,1,1,2,20,NA,5,NA,20,2,NA,2,10,6.23556613922119,0.120386481285095,NA,2881,NA,0.150374224171527,0.481867888250249,0.500788086288919
2017,1,53,NA,1,1,45,2,3,2,34,1,3,1,4,8.9743595123291,0.625022530555725,1,2881,1,0.450445176834215,0.421470523571659,0.439815996611941
